b,grag,grmanu,grserv,p,shareag,shareemp,sharemanu,shareurban,skillpag,skillpmanu,skillpserv,voice
0.03462074335084426,0.9332868899776438,0.38508187665997623,0.2788673869043615,0.3369122209632511,0.8394459192574591,0.04017603044460583,0.9978789198430458,0.9945145203280148,0.3548373639967789,0.9257071493918896,0.20144629332762212,0.4625379878068393
0.8337682488710956,0.8726076120883389,0.9309671373713551,0.5762386141229378,0.9647168588220423,0.42940171110260866,0.8279246140370832,0.12483706644950561,0.1851543583460744,0.7660043396263918,0.9547289380359407,0.3036943596607891,0.18981992717250706
0.015619654712741932,0.7783648758594656,0.14565572156786918,0.45121360284011053,0.5990410252896724,0.22170320741059227,0.5939909432627706,0.6841225402864293,0.8314392007116772,0.5451795836238945,0.15438146969471328,0.929617488942737,0.7412174835241483
0.19678900421573575,0.8304503394166801,0.9898886898481308,0.3390860069296573,0.6696021346386516,0.018085687747071512,0.0663387771072723,0.8735326633340111,0.763986804274681,0.9979017206185643,0.27251954973189824,0.6503014304883203,0.9093604743236834
0.2136046037397515,0.05833930174295007,0.05220444000827359,0.09568886331389614,0.9728005652103033,0.4859507364104018,0.5324752748513478,0.7564496790136903,0.8132222490130662,0.6789051559726679,0.4122771152058073,0.6010532747862523,0.02720784461465471
0.20300749329912612,0.9142503535481493,0.41758463947750596,0.4929789963022193,0.40156092914374103,0.36348296480727776,0.3867373742565706,0.4113872347381822,0.4944272771052818,0.43667080028165134,0.8350270957170285,0.9958331940958676,0.21001783828079218
0.34196534493564057,0.38290203317531407,0.7428586874275541,0.6804007715482775,0.9719919395166161,0.571747064720804,0.6139598850483379,0.5776152597692066,0.010899901269456634,0.05438211537858237,0.9874674324246111,0.8605774219207734,0.6355088763434669
0.5263460103071339,0.04132032434336814,0.8831475821423126,0.306195139858912,0.8595935036704947,0.7949957826526075,0.9485402024000371,0.9400768845512917,0.19519368639247295,0.037289092582175234,0.7628216004124715,0.9317205883386405,0.844244720127432
0.7235821076200682,0.9274065327273181,0.2531705845555178,0.3408420115444305,0.8736522719332291,0.8607300870262512,0.7487660779975301,0.02606086371140626,0.3783469163651914,0.5148021579157409,0.6456376461386873,0.7638837628762615,0.5284512478512342
0.24359927513635063,0.5767892311441096,0.8111040599191566,0.3776795575110173,0.6877671856276718,0.44967916396687174,0.5917707392981565,0.9140258238602791,0.17004828841842679,0.07444939183642561,0.7775536662058261,0.9899144019975149,0.05011541132254124
0.46686921297195355,0.4085503729473092,0.14664814366637133,0.06332300800584084,0.37203731623872527,0.4577669319397654,0.153476599367061,0.6071937512084783,0.446446356979166,0.01088128603471705,0.7834470489813221,0.11309568003002987,0.03743825011088191
0.9747746244122688,0.795844134967305,0.5859016372403247,0.4112132622153605,0.9955323486084252,0.4132594867881424,0.5691924445113702,0.5752448446084967,0.9893273527489388,0.6307996743808022,0.4885358163409328,0.7673739737045993,0.8750538460511879
0.4473971450248777,0.6405004043116643,0.8061453286049513,0.47964581327731415,0.8481747504555804,0.8696102508124467,0.13306004875171726,0.8502237216986718,0.8823748826243009,0.27215623028908614,0.404306238570728,0.29787547967908146,0.08413233421990679
0.5723787403961514,0.12882139459085562,0.13519783628286117,0.32706517761421133,0.9382378530092139,0.3557626804498275,0.7137468910936261,0.43091120082638185,0.5095315395273238,0.5580482728398072,0.6470138860183935,0.6898761545005041,0.009291080970092071
0.40895720948887043,0.6440482258898217,0.9621291913524087,0.7372279359939388,0.38712127571579014,0.9186431504386398,0.8994293195066266,0.6210000386747032,0.9484622603799076,0.034257866381957505,0.2225016514403843,0.4619894342891639,0.786012681597034
0.6012660108737815,0.7443299642425267,0.9137566681380401,0.8431639528397303,0.22462575468964563,0.9989687260656464,0.2959859646687148,0.48814038603926463,0.7767509529865134,0.04883489599802172,0.5610974049412057,0.802519769444593,0.9361493097108446
0.748783241535898,0.1020076944028048,0.45736777907821935,0.5951062893289788,0.11348549151201577,0.9258948632953345,0.7909890740570391,0.8437413318635872,0.9701704772622677,0.07751084965923292,0.38536590238138824,0.3294430784219114,0.3156177217060219
0.7749656885554342,0.2922251029699814,0.5480224619315874,0.023127891391743104,0.389507796074744,0.9864161942395431,0.8371343852614579,0.48245447251074247,0.9786283026604606,0.9984803777760458,0.5188501533951956,0.4743084847050712,0.8582895688706212
0.8894766030056206,0.3017995230129277,0.394207142240165,0.1606432764051425,0.10671710695817319,0.33613296655613006,0.5253111848780594,0.7967385772780359,0.3906052094306789,0.18518203200951872,0.9584220511919237,0.44151076340421463,0.7915507229983553
0.08576202381955461,0.5435226227452674,0.1547425892668701,0.40231422569314534,0.7234021371776704,0.48701485634576697,0.659489392740529,0.02801236145710568,0.4747401042093673,0.8531397081992601,0.9270680775200202,0.9965307956257018,0.18688100405995872
0.470580589680879,0.5201625719962305,0.11215377006923871,0.4698778430892278,0.42625910322487087,0.4173119978321593,0.6077431358576417,0.23502333700000236,0.7839739298676095,0.6687555069313674,0.5545106086735253,0.17853454561885915,0.5348784961027121
0.06557757591366235,0.6595718323800631,0.8540500264276212,0.12901817773206165,0.14661807106434116,0.5759323484535885,0.7697754889699373,0.8376333055180919,0.5990824508130704,0.15454228082906893,0.6946809268390921,0.42462011740581235,0.5627270767038907
0.050641001696371445,0.01728452370678101,0.7416178349423594,0.5414351694851991,0.9402202119319042,0.27627434163797815,0.8531551331956878,0.5659496813285687,0.6119675296425643,0.8063184759508931,0.0012205229836440073,0.6821785519888017,0.6061922667558706
0.7554386867908399,0.19260531681182227,0.43220586465910743,0.5201279176441368,0.19810021145254447,0.7076881874534606,0.22063458515957815,0.7899190088399591,0.08423682755029538,0.9697714817349942,0.5098500911056308,0.639626473070893,0.9908625211576388
0.7000521436556816,0.0913739572662657,0.5229483122759496,0.10232550234628429,0.27781851423622006,0.02435067232277344,0.04702011794076661,0.5976736834079482,0.3103677212401477,0.8841960499726379,0.0077615750735382065,0.4289865959879383,0.8333230588866284
0.4978875110477514,0.5958546832971072,0.8318546486928401,0.41321368754970667,0.11597012196413513,0.598082458890702,0.008787991162441333,0.5687765616829825,0.2040468793217583,0.1833834936860549,0.5882963757849045,0.2901186881585653,0.17608218955907665
0.3242833959990507,0.06142512134490362,0.18399046672934166,0.3867948502003487,0.5910454992935185,0.15796610915693055,0.9884808725844997,0.19555328691640386,0.6682915479884874,0.31207419637435097,0.10725404177552138,0.18168620758173307,0.7008532568917029
0.9184087037544942,0.7475436939292872,0.495246851315898,0.042592717914190524,0.46985331592226454,0.8595722827526278,0.22659383237955702,0.4288062401052338,0.6171496327828135,0.6718082933947024,0.9708877176475417,0.5794218644307931,0.013367553552655898
0.055871226823410426,0.0332064490608113,0.2971636444115752,0.8236467259955729,0.023407753967289772,0.3469239269580651,0.6356369040804251,0.29406871844931065,0.9085902494459157,0.10771690143113759,0.6865360385290598,0.6476360226094532,0.020457610211664576
0.7433830039939068,0.6252891945731331,0.9734932090526311,0.7952500947089745,0.9902215125201368,0.24084146768757073,0.06130362261496279,0.40099584350265666,0.6026199124288749,0.6661182374713267,0.6725349417555009,0.010146342511751548,0.7220052796138258
0.4656270286418044,0.14053638688374875,0.7291065515120594,0.369691263897707,0.44206915889585036,0.5516470307556354,0.7301632708114031,0.7793371340502768,0.6541727163050907,0.7555888859444686,0.4203140004211193,0.07742010707635108,0.6264498280839838
0.9714794631676675,0.11151252812015017,0.1645165223191284,0.8961224079835769,0.6885064607705002,0.851082439046845,0.983937734835503,0.29898912529679145,0.09075762135655963,0.7850451697764903,0.3564349615273935,0.41483257545098357,0.8948467064610031
0.04775334436020983,0.9964670726646521,0.3991464454964575,0.5791912512724867,0.476941734951655,0.5057509903392031,0.07134208932974961,0.5955983317359278,0.580976939525584,0.1564279783372802,0.7909271679740826,0.3939706241219203,0.6446169129911329
0.200886784899181,0.38909092659695055,0.9079093242219171,0.2939245810364309,0.6545315230496228,0.7421048214827568,0.3380896186903949,0.5799711056973804,0.9981544709673565,0.9377247605930847,0.37226809976767883,0.1760188609292341,0.16283661510074676
0.7903520369957227,0.9288989238280533,0.43411700555610644,0.7211836636975179,0.9613873383213278,0.11150744164470913,0.5311934234349838,0.3998674123286386,0.42259264955946646,0.24564557099943402,0.18209587745617187,0.8001373746810275,0.8172457507689593
0.3133196571996467,0.3294657141735182,0.4038370992439154,0.6467935579589964,0.3633953429348911,0.06349015483173837,0.3214795079116085,0.40553352319664404,0.2976535902580938,0.8121926334363107,0.36512967259008156,0.776553634877681,0.827729760964002
0.0020360362238024507,0.23369382927107088,0.16617502389125288,0.8990480341760009,0.5468160350545898,0.4783411229412223,0.219394198441223,0.9533725133375917,0.39979304387180786,0.8348386840877067,0.33136503363056896,0.5412980839966706,0.1510444662153744
0.4363553655428011,0.2093514456432339,0.5903220478261343,0.11645251599670045,0.027752574894998657,0.09960178764719652,0.7040345246482494,0.2754062535492756,0.839628375878917,0.6506186493029272,0.27461245710029264,0.8092701864261378,0.5516699827341751
0.8872126469097665,0.9072530369068544,0.6696648580158164,0.30988739419656475,0.1027803804097818,0.2038170668161787,0.919979187254795,0.5381063094162797,0.9061545952869354,0.45046996573461884,0.10952990089971848,0.9148209360684975,0.5848971154586668
0.6800590141579184,0.35182391658294304,0.9374107057303576,0.6909246079370329,0.20348204193727637,0.6500051524334687,0.29336218107156975,0.3155383016380226,0.4557030241096957,0.8863380953766407,0.8914434948227676,0.0714063496435643,0.20189359032266924
0.24959458121748723,0.7372831423273999,0.029549897272178736,0.148926261535489,0.6527715382585431,0.5259883803348667,0.5125465454640143,0.44984851716966395,0.9259777082368833,0.30512960203692246,0.8727420453227549,0.10108406097312342,0.4458278281597301
0.4747169703030034,0.09789359814624177,0.043645429142398315,0.869627938810345,0.6574182711870292,0.18219197605746335,0.05827303218125615,0.9695308533044623,0.45644739780771154,0.8160128539480295,0.9912634893716148,0.2770138909695226,0.8572882603868566
0.1636139089634654,0.5589928263468168,0.2026910767494186,0.4055269186126922,0.17491061761435672,0.6083945793635352,0.8562207666000673,0.9195805598382271,0.48124514170809063,0.9093213087257367,0.6327128378965947,0.1706115813150935,0.9610582246241791
0.28128661683402106,0.19717623429146705,0.9453775562898258,0.5329272021149345,0.9795847808670264,0.4075517931151625,0.023645416084489244,0.9613962753535171,0.8327574635857656,0.634575376687708,0.09805368557179366,0.3496551827855482,0.9545092127904972
0.40678396166635167,0.6533223409257922,0.9863720313294762,0.7419152477128929,0.5575405302461189,0.5901340451164827,0.10465150949967272,0.6147414639617917,0.4916611999498014,0.9141675951261468,0.20224838436688544,0.5144708458046175,0.6546482949111916
0.5550009446029275,0.5346080127090991,0.18890771143336602,0.9481524783494905,0.553094525473854,0.32435475184958,0.8680332396579229,0.7827051047529743,0.7916577931164887,0.46920562334660604,0.7249326669971877,0.11942821061397237,0.9412257576693375
0.32920187129051426,0.8756456854009439,0.04835164982215479,0.72813284768969,0.5591729029839266,0.014253782695984036,0.4168008838326782,0.3075224659267485,0.620132729338301,0.21243760410544563,0.7920711920307207,0.40267945388774645,0.7569612548613878
0.8344009833724567,0.3804038342051149,0.6403443319217165,0.7026469323265391,0.9744643886778813,0.9176009027534903,0.5601077764971873,0.8325931071661945,0.6237789944495653,0.584885711402615,0.03204656417935969,0.02687048073886042,0.35533350200749075
0.25355796090580945,0.3145005590344504,0.27834614580839045,0.5038479747052343,0.8665034139797004,0.17125210279018363,0.8960259407486995,0.2794768617189163,0.02091636059423566,0.8418993437422462,0.1787163079903888,0.2526616119594719,0.8928965627282411
0.5828251607517928,0.5661652509561665,0.8586530842283847,0.4395072462863213,0.3597457084775143,0.40118860727412115,0.8747028163074261,0.20627230367121005,0.45108681803530587,0.07319243414296037,0.13081888388534033,0.7546171263430639,0.43875913553495294
0.28274286829676465,0.5455761927153362,0.9330822563563645,0.4750224769361883,0.12812221732361118,0.9444390935622894,0.1936944080110482,0.5543976374096161,0.33174849496072667,0.01760419340879718,0.03101190645061611,0.6919156079417672,0.9135282900462613
0.5486420038475429,0.9775795414830969,0.9713256355888246,0.9780083027525044,0.6788499426975249,0.8494321149971035,0.7216347736606564,0.5800276306377965,0.6511623102672708,0.7190420936457218,0.9733953762309144,0.48299374295472486,0.30979217913181495
0.9034629365208905,0.8982334095737037,0.47167104364367934,0.0979690757568389,0.17045065079078353,0.8948944778784396,0.8083693821275008,0.4382613061401106,0.9580959211672382,0.6886471090915984,0.38349610558666897,0.1112826739272925,0.26576881695785276
0.435697142816829,0.11239483394722953,0.6763059296490826,0.5852370534983649,0.70489690639399,0.9915775367143299,0.27518092364296987,0.7128509618484792,0.39487971641359454,0.8283232557180157,0.06868389687894857,0.14910331559044449,0.41593554153425605
0.6089337981479845,0.5494489909200109,0.4630179042194905,0.6488876143359268,0.8376643742521369,0.56930782537216,0.478174196584278,0.4942594657933951,0.21044221770481153,0.01549795014228882,0.9636300402560203,0.08166747193754834,0.038318700680756504
0.070507235480296,0.7084965258818173,0.9470130713593561,0.5349175689935102,0.33588489675176775,0.008145753031640439,0.33094240986922735,0.6677138737382071,0.0979759077263754,0.7000713260192553,0.5347540693078436,0.3709380162912004,0.22510896875246753
0.12912263327905327,0.05666574431102007,0.22176753931630835,0.8196619218159917,0.9079219138082835,0.7652476334055549,0.7617444059947535,0.6557983131443156,0.8969277190788573,0.49754412319994107,0.5760575574835538,0.3780032164205871,0.6199726403695811
0.6789014141599793,0.7519947528779753,0.04464559192460525,0.0930176508993458,0.511132006251016,0.7515639652102848,0.39147893633171443,0.6869566758589469,0.2794810975023077,0.29890522729911484,0.2642276091570488,0.3915537478903748,0.22707744121648876
0.8844734610609214,0.8336011735180753,0.011384339375752466,0.24055540537800899,0.860244454016219,0.6065685778950817,0.4732199442303703,0.48677555989554233,0.06005912953866384,0.3648046322062255,0.6433403204111751,0.2992896914728794,0.09806085011181927
0.6693169031951677,0.142046299721074,0.19367435484076928,0.005606787157476425,0.31859027860358513,0.19320790350109882,0.5453332627271906,0.7850197638184642,0.34573527558216516,0.5565443091011709,0.7953298929342906,0.6202342792374202,0.08323659585893127
0.7198041484792569,0.2767001056829901,0.9171721286301376,0.5254333645929012,0.6621004533707017,0.34394567585416963,0.2133308414197276,0.671205376022988,0.8062247526760056,0.6599948601126341,0.24839837277645146,0.6584904944509585,0.8233264247032009
0.9513063982582428,0.21582044672357414,0.12580602649084088,0.40108982317980296,0.3467636120966219,0.7996496382934405,0.4618641274923281,0.17991608294630126,0.2760765469020528,0.4718172766268434,0.47014787637777056,0.8300601228377152,0.31769681815852885
0.9110115420294224,0.6862452924966628,0.3822976671086174,0.6103017988060595,0.4862420931914556,0.1861224549494423,0.18474088528129404,0.9767762654701803,0.9725344234370028,0.3444891560767014,0.8960682257690364,0.18562879475845537,0.8399932239230065
0.4438072337463173,0.042787390926341255,0.5133002579360959,0.2763668586765568,0.8295680354393127,0.5094873608393136,0.688994924409145,0.6348010380921817,0.29092624169105874,0.32970295477867717,0.3525979052048784,0.213004518684308,0.16950346783385223
0.28699328581457106,0.8915476087267,0.7751673986374648,0.9677227569389203,0.078931745803481,0.8147517662141371,0.5537229696028992,0.4700300046785425,0.6839270663492496,0.6487421518779468,0.8606637916163358,0.6524838924098701,0.8493558507029548
0.2989661066379761,0.49841623854053607,0.09034491900639435,0.5620256823729199,0.14271305123545527,0.6405170986772369,0.3615003174861774,0.8237213655016035,0.8700522788963062,0.9447307184007075,0.8008747653075459,0.9568493270943661,0.011079889571115423
0.6977921490888332,0.40574732037412875,0.5421711838701706,0.5978761686418228,0.5181467024311163,0.8679412250014962,0.9668298969679581,0.22937479923067647,0.8659509738221192,0.3166099030604883,0.6377211264514808,0.2548927339199236,0.4404831215541953
0.6207192507641239,0.6562973789617284,0.7918757100649967,0.12654752121513624,0.1584908317468852,0.9135117645829476,0.7841261469988045,0.8317605932968872,0.07467823101521688,0.6392980970820794,0.041795695609443066,0.5341113976652732,0.38558081407155553
0.5418084693550925,0.44414036410291696,0.06531449619313143,0.7327820614851046,0.698280048338493,0.0703625783854213,0.28765841561852523,0.24329899413187048,0.1513655782972115,0.9569937762229852,0.6784863067306078,0.713251177985588,0.9580952119886056
0.9990166607038635,0.3472069382405395,0.5648305412417456,0.11930962929044694,0.8273903363458441,0.2690445756236016,0.9318311938545666,0.35733589096262586,0.31697874289855416,0.7067097873216909,0.09429913027451736,0.8817987122697556,0.896839706820046
0.32158944324308625,0.8490643466381532,0.8782150890349434,0.391107670164758,0.2048619949304458,0.24428184206414388,0.6987818057188971,0.2527429324332576,0.8959446696447789,0.21507218259579933,0.36000620695067154,0.7482729534382563,0.14383625970376757
0.10194904539450904,0.5461620198937757,0.6086501626827983,0.8091809578676439,0.4454347037686757,0.6909629662126906,0.6698284214127112,0.060473080863639915,0.8583678891856437,0.41849012479449144,0.08016643751999697,0.5135998530830953,0.0029947010773809304
0.5310995680987641,0.2636594756059438,0.467514328934885,0.9007471009457221,0.788795858341323,0.07449591534659343,0.6569708503663484,0.8564217513978796,0.48460583058908824,0.16491489141676519,0.618265642623581,0.16028320912116964,0.4691337987592516
0.1109781956598074,0.6966672041186045,0.2445263378249998,0.5080906887014165,0.8907112552605045,0.3582390938365315,0.9658879438133977,0.2879503454680905,0.565146398570209,0.8928587749349471,0.04720112204026449,0.019511091534860994,0.7583809897795317
0.5985239864045,0.7168483913479096,0.7617790122084039,0.3562602435883686,0.796320526234587,0.4508465832019428,0.46538952723538235,0.24485784420015502,0.715430275310205,0.8672907840108146,0.7307869984212708,0.6276626245770118,0.46688230904501615
0.7091117447524767,0.2562455685878176,0.254379200245158,0.0029331345488628215,0.2525421813095248,0.5626838626562148,0.1911088499250519,0.8106346430316885,0.6870472987100927,0.7345895895678188,0.4492290216673626,0.055222729962307864,0.044826866057839164
0.29350849326576267,0.6725921555501256,0.8966262048170432,0.9938381659058669,0.8957705669763034,0.2387082556596201,0.37161070691099424,0.6761813514304936,0.510053281098193,0.19792227110016278,0.40914691368016604,0.13797745102305004,0.3424151192759787
0.14038129198744956,0.46847100886956033,0.32311928220921493,0.47285377896150715,0.32132583836327894,0.8370308803788623,0.9853773349484855,0.8976574209769245,0.60743625755998,0.9801811490011236,0.4721527950441509,0.9015359155327637,0.0013534142491681614
0.8002680022227967,0.7913432693415227,0.33404167808714036,0.49763967033548934,0.1166230806300241,0.023029630750982473,0.1550831359707717,0.19261231702996734,0.22507398832061679,0.40073047389469746,0.1929357653106838,0.4519360065237231,0.860287126601087
0.8245319781424093,0.43524790410976716,0.5985406201465059,0.05548710917960713,0.1628929336890784,0.8799588431585728,0.9336061281338648,0.31344232278698914,0.6763821474484344,0.033671604924872534,0.2349880436193151,0.48505040055060317,0.7354310804081637
0.4012352617699772,0.3096253839014001,0.8021105801200425,0.06063691828503377,0.9349907213032747,0.5537482691925961,0.7373131242867882,0.4636635415486982,0.7454747183861696,0.3905904966451223,0.422207971254844,0.3384293224394373,0.3127498787468219
0.04984850219121698,0.2135103849133636,0.2749103971798236,0.8246886959200689,0.770647418953392,0.12372957095249415,0.9592332017219459,0.521211917445078,0.41819907113320604,0.8363790497962998,0.31685780135751634,0.20877539654633495,0.9796633329250689
0.7177857404403559,0.604161166734379,0.5836143060854636,0.743289406052647,0.08968726996128784,0.4889962998204243,0.2142962121146655,0.5079138022948911,0.8051396129935425,0.9525748303337067,0.08396463291477314,0.6445515921551247,0.13261142705706747
0.6941597797921975,0.08155139303481906,0.6455267173815984,0.7041596979375748,0.7346328293212337,0.2806356829562454,0.37771720464563246,0.8829965093540204,0.46106775956965645,0.7774021894740396,0.12317182403259332,0.7195195452802156,0.21694178852003534
0.9321523793348032,0.2169491696980348,0.8676579245830888,0.40973410796791654,0.7720477448229448,0.14413027568259584,0.8117311673590913,0.47307654746546224,0.7689530866082878,0.8324307940758418,0.4999104414828728,0.4939678174578446,0.21889937696725162
0.9310276264845017,0.6281328567082339,0.08829602682361266,0.7013156390225129,0.9242770291935176,0.3955482088709214,0.2851892346691246,0.16589223193891095,0.9443010219704864,0.4667313753956408,0.9796484354899824,0.5713399013364439,0.5725797084704678
0.9008635462010443,0.5174636151748059,0.4986124835814731,0.15735367349802248,0.9478392949990212,0.322150887485432,0.03710596886198305,0.25944948408045504,0.6759547580966687,0.7823416043956468,0.24568947655893447,0.48146536881801105,0.7155699427232852
0.5511835051165453,0.9352017768517188,0.9009231169016626,0.48695875088987345,0.07284496786681471,0.9517741658285561,0.5723472506197631,0.1276677876540533,0.5157468968115018,0.8801611978387663,0.21483765469106464,0.562711043601718,0.028249205054293246
0.45700906336805125,0.29497571838597364,0.7178238573614656,0.4894819557841089,0.630118611300583,0.6328019793357188,0.9990912782398697,0.18516192714269222,0.1395935454928481,0.12568414037744036,0.8826507702536853,0.10308590999230734,0.23822462876077627
0.19029297275964918,0.7221045116008741,0.06031802203464628,0.6342655226040801,0.5494060119901982,0.22380893463596724,0.54724196562171,0.650594094480799,0.8179924662644191,0.6561505948448731,0.14035606900367503,0.510020140520484,0.7489764909128397
0.5366482855492729,0.8588142329916121,0.2936026903887422,0.05380775371417843,0.9852486564339213,0.6692337465291545,0.4917108597100869,0.6625138622575912,0.7516710452773608,0.6000216186573054,0.12486944384279391,0.8790780049184265,0.15370082829915635
0.3428785908247635,0.8972057682714485,0.6586597110354122,0.40730461802830903,0.27408732101028915,0.13077427897367244,0.7638689125628348,0.17015692148533396,0.09347526350096567,0.40763162373582223,0.5468431563107402,0.5092205021653281,0.45588308563516444
0.17312350618885766,0.08819523677670185,0.6711416178426746,0.7135513497600924,0.18082861124310415,0.6272111030907399,0.5718161466775242,0.9449788318714678,0.19976632912793685,0.27819123521454087,0.7003560129421484,0.6187067646394746,0.20987051383273259
0.3731235689855751,0.6644732363026666,0.6737192127612753,0.9249896466993035,0.0005533717714328352,0.23517258387304898,0.11006975428845138,0.5477292052003303,0.7028533314905422,0.1872633154077339,0.7334707153123823,0.06023403857943203,0.2812726036054125
0.3028614905708642,0.5084383594258418,0.6782207548455085,0.04993190143737074,0.6961674585979384,0.3048673511617842,0.1487394086575123,0.6252757142842318,0.47364088266334964,0.4037041266866915,0.7283214980457293,0.6126961633427848,0.2537949395813591
0.8702414463745444,0.2715708351141238,0.19535509995411465,0.7462171399859717,0.9428428322654343,0.9438421973073925,0.7388734457380414,0.39536585583478445,0.5700051752795319,0.10555780656371937,0.939331633590032,0.3814883625827015,0.4460359878146329
0.7841637942022138,0.6088559367972746,0.13963944256162142,0.9281920312588929,0.7215113380507897,0.31179342175993274,0.40586110193321695,0.27009766802132185,0.9926604075473561,0.6244689330085761,0.4904853814230539,0.5823146717784903,0.513441352845956
0.16924378488023237,0.7432247115222265,0.7392532713913912,0.50710654666221,0.40571268425065593,0.4620810604355601,0.24449282076926046,0.9626763966662031,0.0002606456415398124,0.7021713835880773,0.2626262188589764,0.4069926644570883,0.7624570210766329
0.34552679611637566,0.6753834566936562,0.3900353177966612,0.018758594118775736,0.3549649759441277,0.4265121230291891,0.6008861825470236,0.1324460770974571,0.4889110604104139,0.576999814340635,0.7545990029100277,0.6767528325409854,0.27963576382083793
0.6849043527897717,0.009437564047387149,0.3015477597449428,0.546777698347058,0.3834321466930763,0.9215471172383508,0.4850777157843902,0.0584619592042397,0.22224223652253705,0.8639042231262123,0.32106390964000264,0.7072117071339618,0.6017679380715371
0.91661247351689,0.9670044003657711,0.1050428287431009,0.8823230149807809,0.5768781965955669,0.8354044652232014,0.19723252726032084,0.720675951417083,0.8006575226023434,0.851108622681801,0.9370559651690429,0.5378616204591644,0.5278301606591281
0.07230135566135931,0.27458462418682755,0.5556988296234068,0.38454213854073943,0.22336914958400866,0.45569329633985234,0.9449458943256935,0.5108403266024675,0.6408782005597626,0.8702684443498108,0.0032228839175847237,0.08975452467366923,0.5642182487684153
0.12000869756859507,0.2004991966111446,0.504637729549251,0.909300458546566,0.8393626548351767,0.9676753353280118,0.34735019745708706,0.10482564114519208,0.20214769186915996,0.3328880533989061,0.9232168033394834,0.35294259122263955,0.18289257352804114
0.2384568072253753,0.044734503006078216,0.5309151941122296,0.9336208386611128,0.6129689374517502,0.5436012757106737,0.46680274563575036,0.38108320617024044,0.3423794872651693,0.9139110757212762,0.09748288824398259,0.1297470961052423,0.6937702660565712
0.15773937373881455,0.22123689657863313,0.2044974923760906,0.12024376826920932,0.3697292793097167,0.8935391207913516,0.578758912057383,0.5164076382668474,0.3229408922811479,0.3849619150635228,0.2716971969457161,0.05790474318179302,0.33807923624902997
0.1353030170845093,0.2969465846316828,0.7707150172585023,0.23436944204013346,0.424052838311229,0.734374316233363,0.8599993980873212,0.9570066000965208,0.8115613164331338,0.10110913754409348,0.9666398190174635,0.4463273212994462,0.3266295423063548
0.0975903411170404,0.4784750911558377,0.22302193913874807,0.24286217235705207,0.47451564848319805,0.12402455167147222,0.821936142619975,0.2324043085664184,0.5011522683782458,0.46318221330398146,0.31543106766828355,0.9251321765363506,0.5925436179774767
0.9967537127604829,0.7646579659025344,0.8502393188645095,0.6931926309968255,0.38036942847517163,0.7366700509421565,0.883443661276872,0.06487751246021403,0.94201937463144,0.37424556550602955,0.39855008286332705,0.6303646787859664,0.3023142423041291
0.36999709583791374,0.0556792759608436,0.331693829659045,0.5586044495088001,0.6913109953651102,0.08975747644057795,0.3149339425238233,0.9377319975331029,0.06501732141809044,0.3861265607184984,0.22624326058706812,0.0873199757234024,0.9351905097862074
