shareag,sharemanu,shareemp,grserv,grag,grmanu,skillpserv,skillpag,skillpmanu,p,b
0.9431100274557147,0.08807095157244645,0.7727951397384765,0.5288002582459836,0.9603275860712828,0.629845938726698,0.23461233573348467,0.6590436914010577,0.24036586556398434,0.20343493519255446,0.9990037174888715
0.5909318141547949,0.9839580757418116,0.784776487545427,0.5854258971988008,0.7161054391454768,0.5685513540019069,0.12020923787929404,0.5039570813482671,0.21661170655093523,0.9338908852155527,0.9800647091983197
0.3705358785006577,0.6470983595018979,0.8538711070752417,0.9598377843707369,0.8186714656962493,0.46977631764410066,0.6590051955102364,0.8937521149309627,0.9502732938927727,0.8962132936167854,0.40367445673129076
0.5578883004050061,0.5961167844846185,0.28417854419873384,0.5535545756397804,0.6079819198429034,0.4053099170526798,0.7494978968431822,0.2369088455652405,0.8042986078045528,0.015018532403299097,0.5138380629682944
0.9221922842353367,0.5975039979468529,0.505096108283716,0.2793613385768567,0.5161011603470007,0.7580494269419524,0.02137332723104447,0.14296116665356182,0.4595907324091173,0.16779731953105412,0.4850724037201023
0.7788965452263974,0.6094644868318915,0.7956963877903902,0.002571141328228571,0.2549494325984447,0.920633567239761,0.9054507522178262,0.12287179856785625,0.4733450439665021,0.8986154873013664,0.4335665081914183
0.8525529677150365,0.41654667767381276,0.8008892586018583,0.9941306907035218,0.6465031822451132,0.5189008506431616,0.5695455936472081,0.4406433126732513,0.43573253489400265,0.3152313247100365,0.2316331738278524
0.4631088388688471,0.1400472753510666,0.2270514735611907,0.5160611476366145,0.7492107747313912,0.35996244010683565,0.20444386031921483,0.62058895539224,0.371235890656521,0.9350978282713808,0.6398881393078659
0.3359253506782426,0.2512280565420706,0.26880962318669055,0.11802191766550656,0.5091582829482212,0.8065593338207665,0.8210742521080104,0.5536444464456016,0.9251440756007592,0.1939032227782859,0.6921565474187819
0.6805303654147736,0.7200706852824637,0.4709934901205444,0.9384911524589907,0.898530668627207,0.23162177061452377,0.8648882947879982,0.4498799512826534,0.264527091186877,0.32469800365747903,0.11808882552428092
0.4899765188949779,0.22910815645768734,0.015425251320920628,0.182262644090851,0.08550702031046853,0.5358125360492981,0.41331636185651227,0.949112977194118,0.3283391855168846,0.5290080926958717,0.8749803747745759
0.020423141859418473,0.795387110154371,0.5189057426458423,0.9520765885413144,0.6733920545094295,0.6070288865267827,0.12329372381051724,0.7487349252414737,0.3940415181091874,0.4619965174368286,0.9334358867236746
0.6335304359112771,0.021827441753688583,0.07975903993912822,0.1603198573042366,0.916231855409931,0.1546430392653697,0.10142963054911362,0.16381657385859882,0.4041901547927873,0.10439796966482907,0.10077629678441596
0.6650497168017998,0.5448323249594925,0.22978370806204812,0.8453126625666517,0.08181727973864387,0.6281638070521878,0.6472719379112029,0.9044510540292612,0.5452038048410163,0.13723048997874002,0.4778117868279689
0.2771578074280051,0.6839820096009963,0.4769322274178591,0.5502624150246898,0.09597180870994833,0.6747222609735305,0.16333202392674806,0.7748993059947455,0.82098899971177,0.17386796814037522,0.2967489542186448
0.2848353863457664,0.8202688395211907,0.9577316074637411,0.44180993273467833,0.6271943275794513,0.23115243815565378,0.5390664126358705,0.6238675209841875,0.6445888595873606,0.47510716069951414,0.9513854515689278
0.6252253062420877,0.6864600813674117,0.3195378601149397,0.14001119855064847,0.22434498757498447,0.7347737566129311,0.4636080232403147,0.0953336713405232,0.6100175685652632,0.5700930002523369,0.7409940267998761
0.7985773119234632,0.8051894850432826,0.08654171239037989,0.6894057863398837,0.9135253075743622,0.5280709118289861,0.9890638635768932,0.18037448211448037,0.5043236248208061,0.5199611959129122,0.15738642984325804
0.11840867591418537,0.11244715310343442,0.814575915145885,0.4435110367574861,0.11743912332041648,0.22005531362953398,0.4436067948620407,0.05947775040194477,0.7868086636520641,0.2979712529981636,0.9019793975610542
0.23310364182992835,0.7485183453181241,0.5666233587044184,0.686043104613474,0.99796504407857,0.7801846728713485,0.3179678589809874,0.24566657647723333,0.1617316857935327,0.7535905625424991,0.9691700195318422
0.7802198850343562,0.44434964109964586,0.2921348807890554,0.29807747545099367,0.706139012539646,0.3320719313403892,0.4123984143536153,0.24656773014113648,0.22832865872319474,0.40609997155021677,0.9971492915998729
0.5981504283441331,0.24721015111332278,0.4923725214948276,0.47569856091442475,0.5936766284139134,0.958174826647044,0.6531777039128069,0.6757249143635846,0.43201278441459123,0.430591920422991,0.4571903674436534
0.5789379973800769,0.12696174406525595,0.15356511588686003,0.7927624388323569,0.8007556591851401,0.6998815823402055,0.7630577220426262,0.9061209273642957,0.32497296113725244,0.41717758971891145,0.4659664137000572
0.3460246694811922,0.7996915152104476,0.5631824752008429,0.3996557919786984,0.6944356068905991,0.7520196126375904,0.6094289458044492,0.1487621802398398,0.08895679719377671,0.906877725363623,0.05636912017819697
0.2541976044485019,0.8943769380039613,0.568974763060132,0.43942147310997687,0.6670474977453857,0.8895212708576593,0.5425127133475712,0.7460566973252843,0.10069246963763404,0.32292392857500346,0.12282016798864998
0.951937044243457,0.7691759273894423,0.5476080779242785,0.27690063993764175,0.8053877940418772,0.9681364477230756,0.19259116727643885,0.8709099513947776,0.9050184828728846,0.20696132194066397,0.7920317894799956
0.8214415714058253,0.843755999592371,0.4056869382871352,0.2746180275217829,0.5080429520197097,0.09343062841877646,0.13879993374813188,0.11720803284182332,0.6216620204908702,0.1394011169993603,0.387377386563295
0.5194478618002846,0.942762535193547,0.9121539724319578,0.7293467926509055,0.7595507914428471,0.7777195888457409,0.4919344493497218,0.3799637301307004,0.3671025004758589,0.18846348505110644,0.6082533911712228
0.8951304364210968,0.7746121577582633,0.624175603833682,0.7125276132114319,0.4195232643185544,0.4510201283898328,0.4525540948808213,0.9637833125792726,0.31398295358911466,0.9891045425278691,0.7626841827407927
0.9451302579500142,0.6784257512859188,0.4325864339787671,0.33836924382217176,0.6748820269661201,0.6015718520362895,0.7419765066506118,0.7930136716672668,0.9719468285904913,0.5750866500879522,0.10916742099088572
0.7880572318099877,0.19643349287150472,0.638127680254186,0.5657818625012007,0.1579096735319757,0.6698340485729235,0.8292176501630942,0.0658733650898655,0.6625659618500606,0.7011928625394279,0.9080922896048345
0.15462245001151323,0.23252754811303408,0.7419941500032341,0.9043368406126261,0.5560556154757861,0.17550496649726693,0.8936803129830273,0.3971947082256453,0.5097708612359871,0.10295937360542352,0.870365075667366
0.14711340166395742,0.0039046913498802654,0.3132094500523031,0.9288813746007186,0.9841351028547184,0.34085994962179944,0.9389968869030291,0.2417215154696044,0.660482751832517,0.3195578614368193,0.7959592313553002
0.3588221836250965,0.10812401982830219,0.9878288594547813,0.6879863349628718,0.9641263848750736,0.9440682604594192,0.3336066832252418,0.8867177686595042,0.5103847986731584,0.9840232997129116,0.04510344117078391
0.5720944111644954,0.7704896075443076,0.6102433222089695,0.23556716050423315,0.5833546302767497,0.9100788282466947,0.41882028192371895,0.8943968600961428,0.15839397319249957,0.14109252380026896,0.18261041408927942
0.5026136953745642,0.4082487492241663,0.281950062568921,0.9823188365800619,0.5435489144956158,0.48423106868064264,0.9993381896945781,0.649010939998595,0.06696179728417036,0.3397708973582202,0.9264012084422194
0.5794996930483332,0.259510252474231,0.6061656179589315,0.13318849444428044,0.8389292904977553,0.3516265988002287,0.7472149627994935,0.2023358769385314,0.9506713179719996,0.3758013413966405,0.21029545311908496
0.07714151890469395,0.6032095666677253,0.3829887845403476,0.9888218729931136,0.19801671123258985,0.4330047552244118,0.9219480455893563,0.5415357882530538,0.4856973433429519,0.4075517570912315,0.9663076365673283
0.14796482981212317,0.4788677869265674,0.4126246700318188,0.801888343025415,0.5072691631709306,0.7980672960532809,0.41533553788609323,0.9619663751049379,0.34054950650213617,0.24795982274077555,0.6156064861217854
0.9187753404906142,0.8613782752027432,0.7356557461733109,0.48609428961495704,0.045358160475975566,0.0667637770845992,0.21451060382988732,0.5118230327081477,0.8075896446699705,0.7384761239935463,0.5257806732775657
0.2992404340251082,0.9819398667944425,0.9119896220457048,0.07671691028533877,0.28361845019522064,0.5598213256912905,0.48547957232809924,0.48264492734075654,0.13661384864503745,0.5405321364839123,0.5596660861988741
0.909758500396789,0.7833854712325988,0.39489374368173524,0.7678308622361852,0.6360070724161707,0.9129931399678308,0.2665812092332957,0.07674289565415095,0.8478823110410202,0.34587111157149786,0.7031715393300192
0.4511140669360585,0.848903598311124,0.6216878466593538,0.8094673663546462,0.6259125857631873,0.24064566670153872,0.561780517741331,0.6131969772964527,0.7843364862854673,0.47591008213974395,0.7853773787052517
0.8591556699692311,0.2711991058680438,0.05476254897570777,0.7598167494979088,0.45818513511385195,0.5460652394327143,0.8845234485896956,0.5279168571571191,0.8954683828832841,0.6302141577054235,0.7836642313311492
0.45558337244147923,0.5913328687859446,0.27879299968592614,0.7860702428917593,0.02622110875798833,0.2368296709656269,0.5017905920316135,0.7989071363570684,0.9007957858006359,0.6416934970436767,0.5783541684015725
0.5406330610355471,0.2675315989640896,0.8315836871342616,0.3884827107171377,0.48878662397287403,0.865948472060976,0.863779791478063,0.9337930609438363,0.6798377232268212,0.22308587217606599,0.6345301074997249
0.4636335619730567,0.4547521497443313,0.9873258632512909,0.8734760032702513,0.9611651912549358,0.2849580080887903,0.18751651007937742,0.7629290075379156,0.4196913888782475,0.014225745775741276,0.9620176089256647
0.8930464391229732,0.1263060076118472,0.838892553945707,0.8480863121522247,0.2965656252547689,0.2341144365086376,0.5185143759061303,0.3036317646094785,0.4451276706923095,0.25048562222386267,0.4333265276705884
0.44650572077166834,0.35562443039732183,0.5242069234021564,0.2448000257895606,0.6262139357153317,0.21327666480342458,0.7519324023350032,0.14393633987437268,0.9930302062216233,0.15737337524633474,0.681800744009678
0.10740787745465089,0.9043238680725177,0.16103704626024137,0.536589430754886,0.7736397671046781,0.43208023548874996,0.347363198186194,0.9881250623505516,0.6936854715372075,0.5001692305739228,0.5698135029875325
0.7854481288295503,0.4815532385584666,0.5334598762285867,0.9053734917238354,0.8789648585529528,0.3873331860834575,0.12681001203707887,0.612015636180014,0.029366031377223906,0.3211945598961306,0.8767966931750377
0.8662903437263116,0.5402090442503867,0.7678890698503463,0.4400731172170874,0.24380776931833995,0.9860163263173016,0.7087762172437401,0.8029141476520333,0.8529742389807237,0.07379421856208102,0.38333914779558287
0.6326636938102207,0.41490260151785147,0.9529288741625128,0.008874195806553594,0.7198173992538363,0.349610726189535,0.9457433230517115,0.9876244027130333,0.04891978684877961,0.925269496558931,0.05083980535159492
0.4050707765789713,0.3097872202147157,0.52943150798629,0.7936596601263413,0.7911470075977981,0.9786846396001946,0.5642377112685687,0.2152847082588515,0.5816121118377291,0.9265279479001228,0.4484931703625506
0.6845008029491447,0.41744521200272794,0.048483592439673096,0.28591583296735695,0.7788586513341932,0.12699983442968463,0.3136502870106422,0.42076385598526755,0.18297559865944985,0.2919019315525448,0.6895070413965707
0.7685848950054043,0.5714251009400058,0.028271216512783585,0.9169688513831397,0.5347378987095863,0.6500662215227608,0.4936020128525485,0.10757415642034214,0.9517616733524731,0.024987845527460268,0.22017025370713283
0.1449469821182933,0.2862144513029815,0.6324512358310782,0.5152336074600694,0.19915167860584473,0.44354283010432594,0.07715899191639272,0.33041402563864014,0.9908786055958292,0.9784163056815549,0.8140454788210333
0.3017760439115964,0.025262213667343804,0.8657293585041029,0.3778764472740504,0.8048938163201497,0.04885033023929574,0.49567853834952075,0.10278729170050102,0.14325591760127726,0.5499306634543145,0.7885290192995552
0.2637776879455914,0.9557789851320344,0.979473474577499,0.5440279429225438,0.5319982222030412,0.7074297024017554,0.3701794077815898,0.528942598149733,0.892817849963522,0.9976373069313247,0.3497703263550514
0.9816538689927853,0.7581793507157593,0.9161152692419587,0.31093969628278556,0.7112426633550776,0.15389494375203155,0.5300933482320139,0.7554854804197065,0.8627093680267119,0.7362296726768154,0.1541261373355019
0.03736931003618154,0.6113689874332061,0.7514990938766949,0.4194831434772122,0.16195099417177666,0.253112777051118,0.5506803400309125,0.003066279331201051,0.6539157392873466,0.5095144341059308,0.11376428028551196
0.7572270135742746,0.39856734084534323,0.970598062085422,0.5128446630822646,0.490120036458357,0.36841153460525927,0.25317553796145315,0.463331585336618,0.46430316766518076,0.27161276066920553,0.24625564952558301
0.6929266037260537,0.08036770694974447,0.7102322106587154,0.7220455556729822,0.8518627102798928,0.08747008618234482,0.08900826477339037,0.14724483685793566,0.37235503278744575,0.6971734370631023,0.0311469182081857
0.7612167173961524,0.3908555220440311,0.7024626268793824,0.4810720758336958,0.906941930967903,0.36776482947949934,0.8438488536004156,0.9914913625495076,0.7520677754528833,0.5317821271815184,0.3710834740846173
0.7965622116762873,0.9833050733441364,0.3709423063088875,0.6493583422182397,0.7305909120570152,0.8519590807171411,0.552620144924268,0.3462409237120429,0.7109116366779693,0.050446864997689106,0.21626007923769558
0.37871228946067953,0.2571293640463471,0.4563764115912274,0.07002167891333377,0.08270051902999657,0.9809492106425703,0.5340693124022516,0.6141034738946188,0.02179344886322751,0.9680962932672929,0.11237079215510976
0.7414038601023052,0.8862861461332474,0.550670059364554,0.9133473493529551,0.30431088323443173,0.09198550017195468,0.7163088468394349,0.4312450690794408,0.1229845596721389,0.5126865853914414,0.33782247329603593
0.056246388941451765,0.9046776895090667,0.6206225421305703,0.8361651028585061,0.16754024429712755,0.28757017182742317,0.014304341304864675,0.6626971443668166,0.864595532153999,0.7210826011288062,0.11311582081520463
0.9479240904599652,0.3609148305445844,0.9760954892407198,0.3689274522586935,0.5015930814188755,0.30854830030108243,0.6144493570444756,0.6900028575960261,0.34865169660781536,0.14857724389103696,0.6222531263418725
0.3449942022949998,0.6321587062806603,0.6425588390529122,0.1372408078603926,0.0005062593782587698,0.6894679732249039,0.7670079633176373,0.42662659241903295,0.5580123310696411,0.46610377204611525,0.9165194974320139
0.35102068095076194,0.37335744012698097,0.7628587112509198,0.07845868782078849,0.11968836538616572,0.3724460205924484,0.9287642185181024,0.7269534623629762,0.4992160079650457,0.34284181514458434,0.8194630281311583
0.25057864604306135,0.3721048454809308,0.4213742494438968,0.45256288828281005,0.9883220279287726,0.3483439984632762,0.9551736292279257,0.7258111930283797,0.0948922516572526,0.162087794070006,0.778983085988047
0.6090185237870422,0.3715383088341317,0.26464789600595723,0.006723959522815646,0.532365186188361,0.5715327697516603,0.11176578196368044,0.673912938787191,0.8128876963882615,0.537461107926623,0.15527335150824695
0.2864240130747832,0.2401175337271039,0.6795825921539711,0.4089574306997447,0.17735823229242517,0.4980233140728634,0.5266749583944604,0.7912295277728786,0.3450508630919208,0.16899326002741558,0.12597407397355065
0.719786910113024,0.49576520023794923,0.31201880467179754,0.6476078238202282,0.025870863136958654,0.3288506631677046,0.8189029622145731,0.5489047687265215,0.6848681513863507,0.5797839010407841,0.06813281978869493
0.339035823159609,0.1012057936190325,0.8825690833712598,0.7268358934608362,0.17276013950097496,0.32842111768266463,0.3859080020569539,0.2907771596176793,0.3961928276630555,0.2536355507751347,0.10803007497686051
0.13053436165495982,0.4821381361634905,0.3723432437421715,0.02065551484492964,0.9037320805640023,0.22488696028551847,0.5336900124226938,0.2675022756060099,0.8309044383972289,0.6382610587010749,0.5287218461128904
0.9662950622432533,0.13079501619984704,0.4387192117447797,0.7265907899839015,0.38117909153454194,0.36526603805546903,0.08525159723116275,0.3824240362451917,0.019867072907461595,0.8912751408656512,0.3550685687968817
0.9292941480368309,0.6419105530823456,0.6888655973971541,0.2602535122236547,0.06305186759944706,0.6664057480546983,0.8547264668739354,0.15122835485696884,0.5430704602153907,0.06810236827918682,0.20739563670610242
0.17839970763696983,0.7057642252062905,0.8608792707406389,0.11700896843612436,0.6455134512558481,0.7562702701079929,0.11013854771686418,0.16251793887165866,0.6635119375039343,0.20819592254680525,0.7393840684654996
0.8106935236296231,0.20378152405784436,0.7748693427132504,0.8542437299798721,0.7962659826177938,0.18040418499980648,0.6226106205475394,0.2534756326747405,0.7432705226617776,0.27224374709675586,0.6993691722901028
0.3842719951495403,0.6366669623616178,0.6781920717131888,0.08580506943500181,0.09895929427559215,0.19904509012196991,0.403254927870385,0.49910021548302624,0.6670846573474525,0.6142317660267094,0.17765958030968165
0.4060125318028769,0.19228023511056824,0.3065703339825719,0.14737299197906037,0.5169908035979122,0.8450862719498612,0.8678962175234157,0.8269790638630026,0.34736454243866904,0.3437212314851307,0.5604128395620851
0.7063474037532843,0.966143950476521,0.25129433378908395,0.6035609647915412,0.13438010844378956,0.5113728193508468,0.9728126843684366,0.3246886833145027,0.38836757734838123,0.5575579589327887,0.5017774925463211
0.5753701741664801,0.7871982752594787,0.9157441340503778,0.7912569477028778,0.8045190959633728,0.19846604625371442,0.6792559262402528,0.004802277889956209,0.06198722591831347,0.18651456165199026,0.8426039191428717
0.6437871964894065,0.5828323032456797,0.3161129038659756,0.36646608849296153,0.27828617869698513,0.8879993334373334,0.8508632405086075,0.030074378404127494,0.3164522109663528,0.770964793377028,0.46902928868266464
0.31193321443252464,0.8120804989657594,0.3817702347049426,0.11622988313546008,0.9731707704283363,0.7256662369302598,0.9504066666769981,0.9132300109844605,0.4873982548507378,0.8635843192960643,0.9635676428147768
0.5367500528636419,0.1195038428546011,0.8548192349072713,0.30593554280113827,0.6540192265579359,0.11642897281953055,0.9874223862400344,0.8146173894634229,0.48419309603774846,0.9868566065102876,0.640096236531641
0.9872211788742106,0.7094982441651455,0.3046123186452761,0.03470638468184998,0.5735259260124801,0.24576216136700027,0.3084730639342076,0.13860286766117288,0.6574555473660911,0.0667209944104728,0.4671805238249739
0.376998282706912,0.05601965275190646,0.3481554994777523,0.4533703043356921,0.5281172217868021,0.9709111558607662,0.3807371333919325,0.20432287089695766,0.3696382912684027,0.6753196745759364,0.4160500542225833
0.3145353746275365,0.496557011446299,0.7116600942751661,0.16291006152377743,0.4332458430915326,0.235781429762409,0.7286225106625571,0.8753924912167884,0.1044674326228998,0.986107233440893,0.4938219403916408
0.8635403396566833,0.6854630347080125,0.17288219489003673,0.4926891188479173,0.34210787767673806,0.18113709947880707,0.5603470861785177,0.14145932762662117,0.8449449045513304,0.20414009779900924,0.05387243657914831
0.00932044068257524,0.09586361418109171,0.03346921898570497,0.0062188710400522705,0.10021170675606327,0.8670422045245525,0.0733695620602832,0.029775631771206068,0.47948800351217313,0.4568141340501157,0.9342479435272767
0.7169552392773371,0.31651138525969114,0.290878513214935,0.20914317687869585,0.6700836840630964,0.6992909984520556,0.15006754678976597,0.751497806402298,0.33584560033595734,0.11938405778924807,0.3271882094331828
0.5868113314435541,0.5290409811733512,0.32008509396788015,0.7435326057746753,0.609095513682368,0.5394696812962902,0.2129455629538214,0.5201587844456412,0.2305310232559484,0.16729914063845192,0.7877910112129916
0.9772443889540257,0.08980734465101312,0.10392534318787529,0.08450060096546906,0.2106380912339535,0.2271530080218608,0.18357456821986834,0.19582101579566502,0.7916345661974049,0.4408147072246864,0.18481588971100507
0.12657548297953836,0.5847124557454477,0.5325778574470283,0.8275881305775885,0.18416903974395873,0.5934174948070413,0.33004239500201116,0.9035678987039049,0.9963520918120585,0.8950684841083042,0.09102877325107936
0.911431185207751,0.825323111899314,0.13766909703809607,0.21334582217612072,0.2107208729317394,0.7994944256227806,0.19302908815033548,0.5003483413970259,0.9567284116237227,0.26774007693565194,0.8489695695180142
0.7548628491081041,0.20530244965918684,0.6806041714112829,0.8432459121951964,0.4321091139565168,0.8041812507239935,0.22669155794952048,0.2159946512900801,0.584656626429308,0.5607471088792931,0.09044941495351108
0.7231786841223519,0.09144418663976893,0.5682816126584663,0.49903286052630724,0.9958231656244251,0.501889311714013,0.3559936022697351,0.7845736931187323,0.49386513486732775,0.05341509729069973,0.18802299710789225
0.5850970893550206,0.6799257689951183,0.17136043488410552,0.9192294499880287,0.9454599495640525,0.25177553712719897,0.35602054000302596,0.4382994696739842,0.5520459303200271,0.5322103391103891,0.1418183854559534
0.11273573253906871,0.91339822371939,0.5154150144782371,0.49954109317800055,0.16066838681495763,0.8166750174442159,0.017617677055388213,0.1412737343372507,0.5954830561765311,0.6494765771354881,0.008718742747396754
0.40916613870352425,0.16293507377681765,0.7489040485570193,0.9410569792448638,0.47973496649809544,0.34446047668473734,0.8481872597979129,0.3049963950448867,0.4965941853315265,0.07671263330405206,0.06213181342169202
0.030294486828239743,0.5721980087384335,0.25293094032885316,0.3530807195086285,0.20649585605666332,0.05034794799953658,0.6049572884658385,0.41988878086860965,0.6178872515815675,0.1516713971483545,0.1470211642185726
0.7919028905614355,0.9992389718386208,0.7765328520970981,0.8794350705982108,0.11600729711634468,0.22666107554810672,0.9656688043262472,0.022306461253550108,0.8269525544903858,0.8002672861874288,0.20846848239880905
0.7095043404291985,0.030694020784147135,0.31693858897166144,0.1255606772251562,0.31707912229431173,0.7410659462748722,0.8891020770077951,0.8544316064989426,0.14610351406223684,0.42527662867193144,0.4910539411770523
0.027128274757801506,0.3245832492575134,0.28918776915380645,0.2665381887842377,0.5337706274757616,0.13527298015168268,0.2745516369051018,0.2595331861272105,0.328774361684854,0.8487396897772519,0.8634000600078049
0.7242087262077416,0.243157244140289,0.5214345758382211,0.9208906292240887,0.05590966986354037,0.9072706550898828,0.9231611194891272,0.7504079405275019,0.6040859085765007,0.190796305579787,0.7170528979120989
0.7103583676173713,0.9446627663786639,0.4088742560770017,0.6124765185721979,0.37298114660976306,0.37411226324962044,0.34635188917746607,0.2620137301751783,0.21227736973058492,0.46818438964432224,0.445361662680491
0.6162563338044829,0.8539916335143061,0.9683713391046573,0.8352482387514126,0.2844495682035786,0.9983169907651004,0.2865063997500195,0.2303055769706269,0.6296323218765785,0.10980219598442992,0.5930155269615327
0.8856893899950222,0.3760580052697912,0.8305822454221572,0.7230082776217851,0.5483258932881202,0.9086670426664221,0.4473438946856579,0.6090686990984345,0.4258454545152125,0.33113524553245505,0.18061565905447852
0.2211522268024408,0.3595110822265752,0.28082988805890186,0.31312364867346887,0.7071273215349199,0.20767244435224466,0.7425109206221883,0.8189720038280031,0.2887270249035645,0.7259256038844099,0.8485277101993676
0.3726688815904263,0.5398908720749442,0.6791218733783578,0.931845524897922,0.4656109953121209,0.07038835764987621,0.25142282641337493,0.8626557876594495,0.6818103510543587,0.4292363694341762,0.7449928981705177
0.7987600617844327,0.7356287766320609,0.5735595763451776,0.8906655476726496,0.31801144627734956,0.040663737931560764,0.9647305195885609,0.3151572314996581,0.7420009153425033,0.31157784548889667,0.5184844411708435
0.5223615701267684,0.9006440819258327,0.20025700054713363,0.8871910328105924,0.20809793234779964,0.6619009335285808,0.4714294919847975,0.4029265941540089,0.43689849255484686,0.0015320546634155997,0.32592200991733733
0.46218935953242374,0.04098539025236027,0.20608810766826713,0.35981081535401066,0.32945079111940245,0.09810418985462203,0.4997665864988926,0.49049155468371586,0.8350521581324982,0.9661669929634085,0.5576899551767107
0.9055705707870498,0.6024764824721329,0.013249452952744146,0.8413954195653772,0.6337705708577276,0.7138408127889311,0.38340742391248583,0.05327018978926934,0.25158606769518593,0.25414193693966525,0.07191461132485473
0.5131071010539526,0.9669964111130264,0.9609207215825315,0.1696748984660177,0.36305940551891286,0.05750364333587099,0.21719755414331707,0.8824137657279687,0.5476862252716035,0.7703843484895669,0.37153278204432805
0.13373408713245172,0.2536986205612405,0.18258968239895965,0.6634759835433751,0.8276898186781408,0.6491755547190761,0.47735186585482803,0.615110962112178,0.46934894332708477,0.9605320479934462,0.09646422492938872
0.9833254890867831,0.6740184791072652,0.6502025207182611,0.0420645235392686,0.36870244352857073,0.08541608353073844,0.723574740363985,0.43459252377053365,0.10152040124412028,0.5040889280651657,0.26279753878358336
0.7525514971616145,0.17295321619317933,0.05134759848486674,0.5730659526741275,0.0691429826504877,0.10255274683568434,0.5485539285396429,0.191875297593775,0.05902313205578808,0.43424037353872363,0.9025632579464848
0.8047650896794329,0.6223592769875781,0.631269064532169,0.3081340430710605,0.5695802802160396,0.6709137797984716,0.3496459321670837,0.2266906442942695,0.31740249366420836,0.19600416795939998,0.007609608456963247
0.735241152199801,0.7729274844814742,0.9436322107780238,0.7407747511273464,0.8556860286020738,0.27466539125268546,0.31476122813362184,0.759715141164308,0.18073345534244886,0.5221072033517227,0.15370303528457027
0.8453865245371579,0.7245674279355264,0.06706859895758659,0.02615898960727562,0.52520788409047,0.8706550888833878,0.21817298948729852,0.5047519608856509,0.5569105784244855,0.992581942726139,0.7420730824390913
0.15124759353935227,0.9327682033244383,0.6434743944380058,0.2928547298894438,0.39668999129428734,0.054218462795825005,0.5577737298726483,0.2855882056788644,0.3429598087063165,0.5442725705540049,0.885735791939778
0.12372869303661391,0.9503344977032906,0.6714400667110546,0.790056457568649,0.04045471219490209,0.7090807414693124,0.7122183297938992,0.5760876475158667,0.13875924331007752,0.2568135002817684,0.16508621482499325
0.3076427498711759,0.18325120112360546,0.9828571698438288,0.10423137094612192,0.6631332110504798,0.9327767314389589,0.2222291788915632,0.9252862717133055,0.0691253149469765,0.7727343685639909,0.4448184858701568
0.5261778919230449,0.873673540538514,0.060592352840551374,0.3791002657444548,0.0105938441725143,0.8595025913946023,0.40586623000693595,0.08282391736154109,0.539909104870468,0.9938427650509264,0.6016033490794546
